"source","text","created_at","retweet_count","favorite_count","is_retweet","id_str","sentiment"
"Twitter for iPhone","“Trump’s Triumphs are driving his critics Crazy!” Thank you Steve Hilton @NextRevFNC, just want to do what is right for our wonderful U.S.A.","Mon Apr 30 01:29:09 +0000 2018",15024,74873,false,"990764965282893827","{""neg"":0.071,""neu"":0.581,""pos"":0.348,""compound"":0.8221}"
"Twitter for iPhone","Just got recent Poll - much higher than President O at same time....Well, much more has been accomplished!","Sun Apr 29 11:54:02 +0000 2018",26971,145636,false,"990559834020962304","{""neg"":0,""neu"":0.813,""pos"":0.187,""compound"":0.5355}"
"Twitter for iPhone","While Washington, Michigan, was a big success, Washington, D.C., just didn’t work. Everyone is talking about the fact that the White House Correspondents Dinner was a very big, boring bust...the so-called comedian really “bombed.” @greggutfeld should host next year! @PeteHegseth","Sun Apr 29 11:45:40 +0000 2018",18883,85594,false,"990557728752926725","{""neg"":0.058,""neu"":0.792,""pos"":0.149,""compound"":0.6141}"
"Twitter for iPhone","Great evening last night in Washington, Michigan. The enthusiasm, knowledge and love in that room was unreal. To the many thousands of people who couldn’t get in, I cherish you....and will be back!","Sun Apr 29 11:21:32 +0000 2018",21203,109185,false,"990551654952067073","{""neg"":0,""neu"":0.665,""pos"":0.335,""compound"":0.9336}"
"Twitter for iPhone","Join me LIVE in Washington, Michigan at 7:00pmE on @FoxNews! #MAGA","Sat Apr 28 22:45:49 +0000 2018",8610,52272,false,"990361469802905600","{""neg"":0,""neu"":0.801,""pos"":0.199,""compound"":0.3595}"
"Twitter for iPhone","Secret Service has just informed me that Senator Jon Tester’s statements on Admiral Jackson are not true. There were no such findings. A horrible thing that we in D.C. must live with, just like phony Russian Collusion. Tester should lose race in Montana. Very dishonest and sick!","Sat Apr 28 19:11:51 +0000 2018",38924,135989,false,"990307626784362496","{""neg"":0.303,""neu"":0.619,""pos"":0.078,""compound"":-0.9298}"
"Twitter for iPhone","Look forward to being in the Great State of Michigan tonight. Major business expansion and jobs pouring into your State. Auto companies expanding at record pace. Big crowd tonight, will be live on T.V.","Sat Apr 28 13:54:16 +0000 2018",18797,97399,false,"990227703575056384","{""neg"":0,""neu"":0.889,""pos"":0.111,""compound"":0.6249}"
"Twitter for iPhone","Just had a long and very good talk with President Moon of South Korea. Things are going very well, time and location of meeting with North Korea is being set. Also spoke to Prime Minister Abe of Japan to inform him of the ongoing negotiations.","Sat Apr 28 13:45:20 +0000 2018",23891,101227,false,"990225456233316354","{""neg"":0,""neu"":0.883,""pos"":0.117,""compound"":0.6794}"
"Twitter for iPhone","“Clapper lied about (fraudulent) Dossier leaks to CNN” @foxandfriends FoxNews  He is a lying machine who now works for Fake News CNN.","Sat Apr 28 12:58:18 +0000 2018",21053,79744,false,"990213619190202369","{""neg"":0.336,""neu"":0.664,""pos"":0,""compound"":-0.8442}"
"Twitter for iPhone","....great people of Montana will not stand for this kind of slander when talking of a great human being. Admiral Jackson is the kind of man that those in Montana would most respect and admire, and now, for no reason whatsoever, his reputation has been shattered. Not fair, Tester!","Sat Apr 28 12:15:49 +0000 2018",21811,94360,false,"990202926114189312","{""neg"":0.085,""neu"":0.661,""pos"":0.254,""compound"":0.8872}"
"Twitter for iPhone","Allegations made by Senator Jon Tester against Admiral/Doctor Ron Jackson are proving false. The Secret Service is unable to confirm (in fact they deny) any of the phony Democrat charges which have absolutely devastated the wonderful Jackson family. Tester should resign. The.....","Sat Apr 28 12:07:16 +0000 2018",25854,93447,false,"990200773232529413","{""neg"":0.173,""neu"":0.749,""pos"":0.078,""compound"":-0.5899}"
"Twitter for iPhone","House Intelligence Committee rules that there was NO COLLUSION between the Trump Campaign and Russia. As I have been saying all along, it is all a big Hoax by the Democrats based on payments and lies. There should never have been a Special Counsel appointed. Witch Hunt!","Sat Apr 28 02:04:31 +0000 2018",27456,114185,false,"990049088375836672","{""neg"":0.239,""neu"":0.704,""pos"":0.057,""compound"":-0.8309}"
"Twitter for iPhone","House Intelligence Committee rules that there was NO COLLUSION between the Trump Campaign and Russia. As I have been saying all along, it is all a big Hoax by the Democrats based on payments and lies. There should never have been a Special Councel appointed. Witch Hunt!","Sat Apr 28 01:19:53 +0000 2018",7240,26462,false,"990037854884696064","{""neg"":0.239,""neu"":0.704,""pos"":0.057,""compound"":-0.8309}"
"Twitter for iPhone","RT @WhiteHouse: ""So today, on behalf of the United States, I want to thank every Olympian and Paralympian... To every member of @TeamUSA, I…","Fri Apr 27 20:05:03 +0000 2018",9633,0,true,"989958625522278401","{""neg"":0,""neu"":0.752,""pos"":0.248,""compound"":0.6808}"
"Twitter for iPhone","I urge all Americans to participate in #takebackday tomorrow! Let’s come together and BEAT last October’s record of disposed prescription pills! Visit https://t.co/QCG7bHvvxd to learn more on how to participate Saturday and every day. https://t.co/W00YxL1RwK","Fri Apr 27 19:23:23 +0000 2018",11885,49952,false,"989948140814991360","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @WhiteHouse: ""Today I am honored to welcome Chancellor Angela Merkel back to the White House... We are also pleased to have our newly co…","Fri Apr 27 19:22:02 +0000 2018",7252,0,true,"989947800900329477","{""neg"":0,""neu"":0.684,""pos"":0.316,""compound"":0.8658}"
"Twitter for iPhone","Just Out: House Intelligence Committee Report released. “No evidence” that the Trump Campaign “colluded, coordinated or conspired with Russia.” Clinton Campaign paid for Opposition Research obtained from Russia- Wow! A total Witch Hunt! MUST END NOW!","Fri Apr 27 14:14:58 +0000 2018",33612,120517,false,"989870523042680832","{""neg"":0.059,""neu"":0.757,""pos"":0.184,""compound"":0.7412}"
"Twitter for iPhone","Look forward to meeting with Chancellor Angela Merkel of Germany today. So much to discuss, so little time! It will be good for both of our great countries!","Fri Apr 27 13:28:21 +0000 2018",11557,73114,false,"989858791687671808","{""neg"":0,""neu"":0.774,""pos"":0.226,""compound"":0.8217}"
"Twitter for iPhone","Kanye West has performed a great service to the Black Community - Big things are happening and eyes are being opened for the first time in Decades - Legacy Stuff! Thank you also to Chance and Dr. Darrell Scott, they really get it (lowest Black &amp; Hispanic unemployment in history).","Fri Apr 27 13:11:14 +0000 2018",34372,146080,false,"989854486310113282","{""neg"":0.053,""neu"":0.785,""pos"":0.162,""compound"":0.7177}"
"Twitter for iPhone","Please do not forget the great help that my good friend, President Xi of China, has given to the United States, particularly at the Border of North Korea. Without him it would have been a much longer, tougher, process!","Fri Apr 27 11:50:02 +0000 2018",24960,112500,false,"989834048796266498","{""neg"":0.065,""neu"":0.59,""pos"":0.345,""compound"":0.9055}"
"Twitter for iPhone","So great to have Staff Sgt. Dan Nevins and the incredible WOUNDED WARRIORS with me in the White House yesterday. These are truly brave and special people! @foxandfriends","Fri Apr 27 11:23:27 +0000 2018",11991,64826,false,"989827358961086465","{""neg"":0,""neu"":0.637,""pos"":0.363,""compound"":0.9285}"
"Twitter for iPhone","KOREAN WAR TO END! The United States, and all of its GREAT people, should be very proud of what is now taking place in Korea!","Fri Apr 27 10:55:48 +0000 2018",39343,134459,false,"989820401596366849","{""neg"":0.124,""neu"":0.564,""pos"":0.312,""compound"":0.7892}"
"Twitter for iPhone","After a furious year of missile launches and Nuclear testing, a historic meeting between North and South Korea is now taking place. Good things are happening, but only time will tell!","Fri Apr 27 10:41:23 +0000 2018",25419,120404,false,"989816772713906177","{""neg"":0.084,""neu"":0.855,""pos"":0.062,""compound"":-0.1759}"
"Twitter for iPhone","Is everybody believing what is going on. James Comey can’t define what a leak is. He illegally leaked CLASSIFIED INFORMATION but doesn’t understand what he did or how serious it is. He lied all over the place to cover it up. He’s either very sick or very dumb. Remember sailor!","Fri Apr 27 10:26:35 +0000 2018",24887,107727,false,"989813047773614080","{""neg"":0.298,""neu"":0.702,""pos"":0,""compound"":-0.9536}"
"Twitter for iPhone","The U.S. has put together a STRONG bid w/ Canada &amp; Mexico for the 2026 World Cup. It would be a shame if countries that we always support were to lobby against the U.S. bid. Why should we be supporting these countries when they don’t support us (including at the United Nations)?","Thu Apr 26 23:39:32 +0000 2018",22891,99253,false,"989650212380692480","{""neg"":0.05,""neu"":0.69,""pos"":0.26,""compound"":0.9029}"
"Twitter for iPhone","Loved being on @foxandfriends this morning. Great show!","Thu Apr 26 22:17:45 +0000 2018",11300,82395,false,"989629633376194561","{""neg"":0,""neu"":0.42,""pos"":0.58,""compound"":0.8516}"
"Twitter for iPhone","I will be interviewed on @foxandfriends at 8:00 A.M. Enjoy!","Thu Apr 26 01:41:03 +0000 2018",14082,76531,false,"989318406204809216","{""neg"":0,""neu"":0.696,""pos"":0.304,""compound"":0.5411}"
"Twitter for iPhone","MAGA! https://t.co/jFf5ONASlv","Wed Apr 25 21:18:51 +0000 2018",60466,233819,false,"989252420294336512","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Thank you Kanye, very cool! https://t.co/vRIC87M21X","Wed Apr 25 19:33:07 +0000 2018",108482,362139,false,"989225812166696960","{""neg"":0,""neu"":0.426,""pos"":0.574,""compound"":0.6581}"
"Twitter for iPhone","RT @realDonaldTrump: Democrats are obstructing good (hopefully great) people wanting to give up a big portion of their life to work for our…","Wed Apr 25 19:02:39 +0000 2018",26611,0,true,"989218146069504001","{""neg"":0,""neu"":0.879,""pos"":0.121,""compound"":0.4404}"
"Twitter for iPhone","Looking forward to my meeting with Tim Cook of Apple. We will be talking about many things, including how the U.S. has been treated unfairly for many years, by many countries, on trade.","Wed Apr 25 14:11:57 +0000 2018",15984,86666,false,"989144989690187776","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone",".@FLOTUS did a spectacular job hosting the President of France @EmmanuelMacron and his wife Brigitte. Every detail was done to perfection. The State Dining Room never looked more beautiful, and Washington is abuzz over what an incredible job Melania did.","Wed Apr 25 14:10:30 +0000 2018",17345,91122,false,"989144622684409856","{""neg"":0.076,""neu"":0.84,""pos"":0.084,""compound"":0.0867}"
"Twitter for iPhone","Busy day planned.  Looking forward to watching President Macron of France address a Joint Session of Congress today. This is a great honor and seldom allowed to be done...he will be GREAT!","Wed Apr 25 13:29:16 +0000 2018",12866,74295,false,"989134248010502146","{""neg"":0,""neu"":0.685,""pos"":0.315,""compound"":0.925}"
"Twitter for iPhone","Congratulations to Republican Debbie Lesko on her big win in the Special Election for Arizona House seat. Debbie will do a Great Job! Press is so silent.","Wed Apr 25 11:53:36 +0000 2018",23314,112562,false,"989110172495810560","{""neg"":0,""neu"":0.598,""pos"":0.402,""compound"":0.9412}"
"Twitter for iPhone","RT @realDonaldTrump: Our two great republics are linked together by the timeless bonds of history, culture, and destiny. We are people who…","Tue Apr 24 20:19:04 +0000 2018",1503,0,true,"988874988169121792","{""neg"":0,""neu"":0.837,""pos"":0.163,""compound"":0.6249}"
"Media Studio","Our two great republics are linked together by the timeless bonds of history, culture, and destiny. We are people who cherish our values, protect our civilization, and recognize the image of God in every human soul. https://t.co/01c8iSGDB3","Tue Apr 24 20:18:39 +0000 2018",20495,94091,false,"988874883990999040","{""neg"":0,""neu"":0.694,""pos"":0.306,""compound"":0.9201}"
"Media Studio","Today, @FLOTUS Melania and I were honored to welcome French President @EmmanuelMacron and Mrs. Brigitte Macron to the @WhiteHouse. We look forward to hosting them at tonight's State Dinner, in their honor. https://t.co/wGJcWqSzyP","Tue Apr 24 19:18:25 +0000 2018",9307,49146,false,"988859727219187713","{""neg"":0,""neu"":0.744,""pos"":0.256,""compound"":0.875}"
"Twitter for iPhone",".@JimRenacci has worked so hard on Tax Reductions, Illegal Immigration, the Border and Crime. I need Jim very badly to help our agenda and to keep MAKING AMERICA GREAT AGAIN! He will be a fantastic Senator for the Great State of Ohio, and has my full endorsement!","Tue Apr 24 19:06:57 +0000 2018",14847,59884,false,"988856839893897222","{""neg"":0.185,""neu"":0.539,""pos"":0.275,""compound"":0.7918}"
